,match_id,match_type,date,p1_id,p1_name,p1_club,p1_rank,p1_sets,p1_home,p1_points_gained,p2_id,p2_name,p2_club,p2_rank,p2_sets,p2_home,p2_points_gained,winner_id,p1_prevwins,p2_prevwins,p1_form,p2_form,p1_win,p2_win,points_diff,diff_win,diff_positive
10919,277462,ליגת לאומית גברים 2021-2022,2021-11-17,1204,חביב בן דוד,בית''ר באר שבע,934.1,3,1.0,4.8,824,זיו גוטמן,הפועל טנ''ש באר שבע,721.0,0,0.0,-4.0,1204,2,1,4.08,-8.0,1,0,213.10000000000002,1,1
10920,274470,ליגת לאומית גברים 2021-2022,2021-10-26,1204,חביב בן דוד,בית''ר באר שבע,918.5,3,1.0,12.0,1907,איגור סלבין,הפועל אשקלון,942.3,0,0.0,-10.0,1204,1,3,1.3999999999999997,-22.92,1,0,-23.799999999999955,1,0
10921,274475,ליגת לאומית גברים 2021-2022,2021-10-26,1204,חביב בן דוד,בית''ר באר שבע,918.5,3,1.0,8.4,915,רוני רמסניק,הפועל אשקלון,861.0,0,0.0,-7.000000000000001,1204,0,0,4.999999999999999,-12.48,1,0,57.5,1,1
10922,261813,ליגת לאומית גברים 2020-2021,2021-06-22,1204,חביב בן דוד,בית''ר באר שבע,920.9,3,1.0,8.4,982,רונן סרגוסי,מכבי תל אביב,847.8,1,0.0,-7.000000000000001,1204,0,1,-5.32,-8.36,1,0,73.10000000000002,1,1
10923,260844,ליגת לאומית גברים 2020-2021,2021-06-15,1204,חביב בן דוד,בית''ר באר שבע,920.9,3,0.0,7.2,1705,אלכסנדר סלצר,מכבי דימונה,803.1,0,1.0,-6.0,1204,4,0,-22.12,16.36,1,0,117.79999999999995,1,1
10924,260027,ליגת לאומית גברים 2020-2021,2021-06-08,1204,חביב בן דוד,בית''ר באר שבע,920.9,2,0.0,-8.4,903,רועי רוזנבלט,הפועל אשדוד,863.6,3,1.0,10.08,903,2,1,-19.8,-11.12,0,1,57.299999999999955,-1,1
10925,260030,ליגת לאומית גברים 2020-2021,2021-06-08,1204,חביב בן דוד,בית''ר באר שבע,920.9,3,0.0,10.8,998,יוסי רוזנבלט,הפועל אשדוד,896.1,2,1.0,-9.000000000000002,1204,2,0,-39.00000000000001,26.08,1,0,24.799999999999955,1,1
10926,258820,ליגת לאומית גברים 2020-2021,2021-06-01,1204,חביב בן דוד,בית''ר באר שבע,920.9,0,1.0,-12.0,834,יובל ורדי,הפועל אשדוד,758.0,3,0.0,14.4,834,0,1,-9.6,34.56,0,1,162.89999999999998,-1,1
10927,258824,ליגת לאומית גברים 2020-2021,2021-06-01,1204,חביב בן דוד,בית''ר באר שבע,920.9,2,1.0,-14.4,1376,יאן לנדה,הפועל אשדוד,698.3,3,0.0,17.28,1376,2,0,-7.2,-7.0,0,1,222.60000000000002,-1,1
10928,258828,ליגת לאומית גברים 2020-2021,2021-06-01,1204,חביב בן דוד,בית''ר באר שבע,920.9,3,1.0,4.8,3667,דוד מוסקוביץ,הפועל אשדוד,701.7,0,0.0,-4.0,1204,0,0,-26.4,16.16,1,0,219.19999999999993,1,1
10929,256372,ליגת לאומית גברים 2020-2021,2021-05-04,1204,חביב בן דוד,בית''ר באר שבע,907.7,3,1.0,4.8,948,דניאל בהונקר,מכבי רחובות,665.9,0,0.0,-4.0,1204,0,0,10.04,-48.14,1,0,241.80000000000007,1,1
10930,253302,ליגת לאומית גברים 2020-2021,2021-04-20,1204,חביב בן דוד,בית''ר באר שבע,870.5,3,1.0,16.8,1408,יבגני ברבוי,הפועל טנ''ש באר שבע,935.4,0,0.0,-14.000000000000002,1204,1,2,2.8000000000000025,-32.0,1,0,-64.89999999999998,1,0
10931,253310,ליגת לאומית גברים 2020-2021,2021-04-20,1204,חביב בן דוד,בית''ר באר שבע,870.5,2,1.0,-8.4,1511,אלכסנדר סליטרניק,הפועל טנ''ש באר שבע,772.9,3,0.0,10.08,1511,0,0,28.000000000000004,-10.0,0,1,97.60000000000002,-1,1
10932,252351,ליגת לאומית גברים 2020-2021,2021-04-06,1204,חביב בן דוד,בית''ר באר שבע,870.5,3,0.0,8.4,293,דני ליבשיץ,הפועל ירושלים,784.1,0,1.0,-7.000000000000001,1204,0,0,4.800000000000001,28.8,1,0,86.39999999999998,1,1
10933,252358,ליגת לאומית גברים 2020-2021,2021-04-06,1204,חביב בן דוד,בית''ר באר שבע,870.5,3,0.0,10.8,291,סרגיי וינטראוב,הפועל ירושלים,859.8,1,1.0,-9.000000000000002,1204,0,1,2.4000000000000004,-12.0,1,0,10.700000000000045,1,1
10934,239456,ליגת לאומית גברים 2019-2020,2020-06-09,1204,חביב בן דוד,בית''ר באר שבע,865.7,3,0.0,10.8,3646,יבגני בלמן,הפועל בת ים,855.5,0,1.0,-9.000000000000002,1204,1,0,-6.0,0.0,1,0,10.200000000000045,1,1
10935,239458,ליגת לאומית גברים 2019-2020,2020-06-09,1204,חביב בן דוד,בית''ר באר שבע,865.7,1,0.0,-6.0,2846,יוסף אזולאי,הפועל בת ים,875.4,3,1.0,7.199999999999999,2846,0,0,10.8,8.4,0,1,-9.699999999999932,-1,0
10936,237824,רנקליסט 4 - דרג ב,2020-03-12,1204,חביב בן דוד,בית''ר באר שבע,852.1,3,,4.0,1409,אולג אוישר,הפועל טנ''ש באר שבע,631.1,0,,-4.0,1204,3,0,-8.0,-7.0,1,0,221.0,1,1
10937,237477,אליפות מכבי 2020,2020-03-10,1204,חביב בן דוד,בית''ר באר שבע,852.1,3,,7.0,1943,רועי לימור,מ. בני הרצליה,767.0,2,,-7.0,1204,0,0,-12.0,-7.0,1,0,85.10000000000002,1,1
10938,237465,אליפות מכבי 2020,2020-03-10,1204,חביב בן דוד,בית''ר באר שבע,852.1,3,,7.0,833,דניאל פטר,"מ. טנ""ש ויקטור נתניה",762.4,0,,-7.0,1204,0,0,-12.0,15.990000000000002,1,0,89.70000000000005,1,1
10939,234242,ליגת לאומית גברים 2019-2020,2020-02-25,1204,חביב בן דוד,בית''ר באר שבע,864.5,2,0.0,-6.0,291,סרגיי וינטראוב,טנש ירושלים,841.8,3,1.0,7.199999999999999,291,0,0,-8.2,-15.0,0,1,22.700000000000045,-1,1
10940,230105,רנקליסט 3 - דרג ב,2020-02-13,1204,חביב בן דוד,בית''ר באר שבע,864.5,1,,-3.0,635,רון אוישר,הפועל טנ''ש באר שבע,992.9,3,,3.0,635,0,1,0.8000000000000007,-8.96,0,1,-128.39999999999998,-1,0
10941,229812,ליגת לאומית גברים 2019-2020,2020-02-11,1204,חביב בן דוד,בית''ר באר שבע,864.5,3,0.0,8.4,925,אלכס בינמן,הפועל אשדוד,775.7,1,1.0,-7.000000000000001,1204,0,0,-34.0,2.640000000000001,1,0,88.79999999999995,1,1
10942,229814,ליגת לאומית גברים 2019-2020,2020-02-11,1204,חביב בן דוד,בית''ר באר שבע,864.5,1,0.0,-9.6,903,רועי רוזנבלט,הפועל אשדוד,727.3,3,1.0,11.52,903,2,0,-16.000000000000004,11.8,0,1,137.20000000000005,-1,1
10943,226102,ליגת לאומית גברים 2019-2020,2020-01-28,1204,חביב בן דוד,בית''ר באר שבע,890.3,2,1.0,-8.4,1408,יבגני ברבוי,הפועל טנ''ש באר שבע,817.6,3,0.0,10.08,1408,1,1,-16.000000000000004,16.6,0,1,72.69999999999993,-1,1
10944,222091,ליגת לאומית גברים 2019-2020,2020-01-07,1204,חביב בן דוד,בית''ר באר שבע,890.3,3,0.0,8.4,1408,יבגני ברבוי,הפועל טנ''ש באר שבע,817.6,1,1.0,-7.000000000000001,1204,0,1,-24.0,16.52,1,0,72.69999999999993,1,1
10945,221151,רנקליסט 2 - ב,2020-01-03,1204,חביב בן דוד,בית''ר באר שבע,890.3,2,,-4.0,635,רון אוישר,הפועל טנ''ש באר שבע,986.4,3,,4.0,635,0,0,-1.0,-8.16,0,1,-96.10000000000002,-1,0
10946,221148,רנקליסט 2 - ב,2020-01-03,1204,חביב בן דוד,בית''ר באר שבע,890.3,3,,6.0,2626,איליה ריטבין,בית''ר באר שבע,765.7,1,,-6.0,1204,5,4,-11.0,24.0,1,0,124.59999999999991,1,1
10947,222618,רנקליסט 2 - ב,2020-01-03,1204,חביב בן דוד,בית''ר באר שבע,890.3,1,,-7.0,1408,יבגני ברבוי,הפועל טנ''ש באר שבע,817.6,3,,7.0,1408,0,0,2.0,-2.0,0,1,72.69999999999993,-1,1
10948,214468,ליגת לאומית גברים 2019-2020,2019-12-03,1204,חביב בן דוד,בית''ר באר שבע,860.3,3,1.0,7.2,903,רועי רוזנבלט,הפועל אשדוד,741.7,2,0.0,-6.0,1204,1,0,-21.6,-17.0,1,0,118.59999999999991,1,1
10949,214471,ליגת לאומית גברים 2019-2020,2019-12-03,1204,חביב בן דוד,בית''ר באר שבע,860.3,1,1.0,-9.6,834,יובל ורדי,הפועל אשדוד,729.2,3,0.0,11.52,834,0,0,-4.8,-17.0,0,1,131.0999999999999,-1,1
10950,211339,רנקליסט 1 - ב - דרום,2019-11-14,1204,חביב בן דוד,בית''ר באר שבע,863.5,3,,0.0,1398,דמיטרי רוגובין,הפועל טנ''ש באר שבע,0.0,0,,-0.0,1204,0,0,-12.0,0.0,1,0,863.5,1,1
10951,211335,רנקליסט 1 - ב - דרום,2019-11-14,1204,חביב בן דוד,בית''ר באר שבע,863.5,3,,4.0,1409,אולג אוישר,הפועל טנ''ש באר שבע,602.3,0,,-4.0,1204,2,0,-16.0,-6.0,1,0,261.20000000000005,1,1
10952,207790,אליפות ראשון לציון - תחרות 3,2019-10-29,1204,חביב בן דוד,בית''ר באר שבע,874.6,3,,1.4,4191,אופק ביתן,בית''ר ראשון לציון,406.5,0,,-2.0,1204,0,0,-6.6,-10.0,1,0,468.1,1,1
10953,207788,אליפות ראשון לציון - תחרות 3,2019-10-29,1204,חביב בן דוד,בית''ר באר שבע,874.6,3,,1.4,2830,עמית בן-עמי,אופק קריית אונו,399.3,2,,-2.0,1204,0,0,-6.6,2.1,1,0,475.3,1,1
10954,197761,ליגת ארצית גברים 2018-2019,2019-06-10,1204,חביב בן דוד,בית''ר באר שבע,1155.8,3,0.0,4.0,2189,פבל סטסנקו,הפועל בת ים,900.7,0,1.0,-4.0,1204,0,0,2.0,0.0,1,0,255.0999999999999,1,1
10955,197763,ליגת ארצית גברים 2018-2019,2019-06-10,1204,חביב בן דוד,בית''ר באר שבע,1155.8,3,0.0,7.0,3646,יבגני בלמן,הפועל בת ים,1073.3,0,1.0,-7.0,1204,0,0,-1.0,4.0,1,0,82.5,1,1
10956,197345,גביע המדינה 2018-19,2019-06-06,1204,חביב בן דוד,בית''ר באר שבע,1155.8,3,0.0,3.0,1711,עופר סיארה,מכבי זאב זכרון יעקב,805.8,1,1.0,-3.0,1204,0,0,-8.0,0.0,1,0,350.0,1,1
10957,195462,רנקליסט-5 2018-19 רמה ב',2019-05-12,1204,חביב בן דוד,בית''ר באר שבע,1140.8,3,,6.0,2626,איליה ריטבין,בית''ר באר שבע,995.2,2,,-6.0,1204,4,4,-3.0,4.0,1,0,145.5999999999999,1,1
10958,188709,אליפות מכבי 2019,2019-04-15,1204,חביב בן דוד,בית''ר באר שבע,1099.8,2,,-8.0,2626,איליה ריטבין,בית''ר באר שבע,964.2,3,,8.0,2626,4,3,31.0,-13.0,0,1,135.5999999999999,-1,1
10959,188677,אליפות מכבי 2019,2019-04-15,1204,חביב בן דוד,בית''ר באר שבע,1099.8,3,,7.0,2604,ניצן פרדריך,מ. בני הרצליה,1002.4,0,,-7.0,1204,0,0,16.0,10.0,1,0,97.39999999999998,1,1
10960,192384,ליגת ארצית גברים 2018-2019,2019-04-10,1204,חביב בן דוד,בית''ר באר שבע,1099.8,3,0.0,4.0,2809,עמנואל כהן,הפועל ירושלים,857.6,2,1.0,-4.0,1204,0,0,23.0,-14.0,1,0,242.19999999999993,1,1
10961,193155,ליגת ארצית גברים 2018-2019,2019-04-10,1204,חביב בן דוד,בית''ר באר שבע,1099.8,3,0.0,4.0,188,גיא צבי,הפועל האקדמיה לטניס שולחן מטה יהודה,809.4,0,1.0,-4.0,1204,2,0,23.0,0.0,1,0,290.4,1,1
10962,192386,ליגת ארצית גברים 2018-2019,2019-04-10,1204,חביב בן דוד,בית''ר באר שבע,1099.8,3,0.0,4.0,322,אילן דרמון,הפועל ירושלים,856.6,1,1.0,-4.0,1204,0,0,23.0,8.0,1,0,243.19999999999993,1,1
10963,191332,גביע המדינה 2018-19,2019-04-08,1204,חביב בן דוד,בית''ר באר שבע,1099.8,3,1.0,4.0,1532,אברהם שטרן,הפועל עירוני צפת,884.2,2,0.0,-4.0,1204,0,0,11.0,0.0,1,0,215.5999999999999,1,1
10964,191335,גביע המדינה 2018-19,2019-04-08,1204,חביב בן דוד,בית''ר באר שבע,1099.8,3,1.0,4.0,1540,עירן ברנזון,הפועל עירוני צפת,832.7,0,0.0,-4.0,1204,0,0,11.0,-6.0,1,0,267.0999999999999,1,1
10965,190171,רנקליסט-4 2018-19 רמה ב',2019-04-04,1204,חביב בן דוד,בית''ר באר שבע,1099.8,3,,6.0,824,זיו גוטמן,הפועל טנ''ש באר שבע,965.9,1,,-6.0,1204,1,1,-5.0,7.0,1,0,133.89999999999998,1,1
10966,184682,אליפות ישראל ה-65 בטניס שולחן 2019,2019-03-20,1204,חביב בן דוד,בית''ר באר שבע,1077.1,3,,12.0,911,אלכסנדר אבשלומוב,טנ''ש נס ציונה,933.6,0,,-6.0,1204,0,0,6.0,-3.0,1,0,143.4999999999999,1,1
10967,185371,ליגת ארצית גברים 2018-2019,2019-03-13,1204,חביב בן דוד,בית''ר באר שבע,1077.1,3,1.0,4.0,1543,ולדיסלב שניידמן,הפועל ערד,867.9,0,0.0,-4.0,1204,1,0,20.0,0.0,1,0,209.19999999999993,1,1
10968,185369,ליגת ארצית גברים 2018-2019,2019-03-13,1204,חביב בן דוד,בית''ר באר שבע,1077.1,3,1.0,6.0,991,דמיטרי אסקוטסקי,מכבי דימונה,974.6,1,0.0,-6.0,1204,3,4,18.0,-7.0,1,0,102.49999999999989,1,1
10969,182212,גביע המדינה 2018-19,2019-03-03,1204,חביב בן דוד,בית''ר באר שבע,1077.1,3,0.0,4.0,526,גילעד הוזליך,טניס שולחן חיפה,801.7,0,1.0,-4.0,1204,0,0,10.0,-15.0,1,0,275.39999999999986,1,1
10970,182975,רנקליסט-3 2018-19 רמה ב',2019-03-03,1204,חביב בן דוד,בית''ר באר שבע,1077.1,0,,-10.0,2626,איליה ריטבין,בית''ר באר שבע,921.2,3,,10.0,2626,4,2,24.0,7.0,0,1,155.89999999999986,-1,1
10971,180930,ליגת ארצית גברים 2018-2019,2019-02-27,1204,חביב בן דוד,בית''ר באר שבע,1035.1,3,0.0,10.0,974,אלכס קורנברג,הפועל טנ''ש באר שבע,1051.4,1,1.0,-10.0,1204,1,4,29.0,-7.0,1,0,-16.300000000000182,1,0
10972,180937,ליגת ארצית גברים 2018-2019,2019-02-27,1204,חביב בן דוד,בית''ר באר שבע,1035.1,3,0.0,3.0,3036,דוד גופר,הפועל טנ''ש באר שבע,718.6,0,1.0,-3.0,1204,1,1,36.0,-5.0,1,0,316.4999999999999,1,1
10973,180932,ליגת ארצית גברים 2018-2019,2019-02-27,1204,חביב בן דוד,בית''ר באר שבע,1035.1,3,0.0,9.0,989,יפים גורביץ,הפועל טנ''ש באר שבע,1026.5,1,1.0,-9.0,1204,2,5,30.0,-10.0,1,0,8.599999999999909,1,1
10974,178837,ליגת ארצית גברים 2018-2019,2019-02-13,1204,חביב בן דוד,בית''ר באר שבע,1035.1,3,1.0,5.0,1376,יאן לנדה,הפועל אשדוד,879.2,2,0.0,-5.0,1204,1,0,12.0,0.0,1,0,155.89999999999986,1,1
10975,178840,ליגת ארצית גברים 2018-2019,2019-02-13,1204,חביב בן דוד,בית''ר באר שבע,1035.1,3,1.0,8.0,998,יוסי רוזנבלט,הפועל אשדוד,987.8,1,0.0,-8.0,1204,1,0,9.0,4.2,1,0,47.299999999999955,1,1
10976,178835,ליגת ארצית גברים 2018-2019,2019-02-13,1204,חביב בן דוד,בית''ר באר שבע,1035.1,3,1.0,4.0,952,דניאל דרזנר,מכבי רחובות,742.6,0,0.0,-4.0,1204,3,0,13.0,10.0,1,0,292.4999999999999,1,1
10977,172756,ליגת ארצית גברים 2018-2019,2018-12-31,1204,חביב בן דוד,בית''ר באר שבע,1016.1,3,1.0,4.0,188,גיא צבי,הפועל האקדמיה לטניס שולחן מטה יהודה,799.3,0,0.0,-4.0,1204,1,0,-7.0,0.0,1,0,216.80000000000007,1,1
10978,171757,ליגת ארצית גברים 2018-2019,2018-12-19,1204,חביב בן דוד,בית''ר באר שבע,1016.1,1,0.0,-7.0,991,דמיטרי אסקוטסקי,מכבי דימונה,926.6,3,1.0,7.0,991,3,3,5.0,0.0,0,1,89.5,-1,1
10979,170970,גביע המדינה 2018-19,2018-12-12,1204,חביב בן דוד,בית''ר באר שבע,1016.1,3,1.0,5.0,2175,מיכאל שפירא,טנש ירושלים,835.2,1,0.0,-5.0,1204,0,0,-5.0,0.0,1,0,180.89999999999998,1,1
10980,169056,ליגת ארצית גברים 2018-2019,2018-11-28,1204,חביב בן דוד,בית''ר באר שבע,993.1,1,1.0,-5.0,974,אלכס קורנברג,הפועל טנ''ש באר שבע,1008.4,3,0.0,5.0,974,1,3,19.0,6.0,0,1,-15.299999999999955,-1,0
10981,168296,ליגת ארצית גברים 2018-2019,2018-11-21,1204,חביב בן דוד,בית''ר באר שבע,993.1,3,0.0,6.0,1376,יאן לנדה,הפועל אשדוד,884.2,1,1.0,-6.0,1204,0,0,9.0,-10.0,1,0,108.89999999999998,1,1
10982,168291,ליגת ארצית גברים 2018-2019,2018-11-21,1204,חביב בן דוד,בית''ר באר שבע,993.1,3,0.0,4.0,952,דניאל דרזנר,מכבי רחובות,702.6,0,1.0,-4.0,1204,2,0,11.0,10.0,1,0,290.5,1,1
10983,168298,ליגת ארצית גברים 2018-2019,2018-11-21,1204,חביב בן דוד,בית''ר באר שבע,993.1,3,0.0,9.0,998,יוסי רוזנבלט,הפועל אשדוד,979.8,2,1.0,-9.0,1204,0,0,6.0,6.0,1,0,13.300000000000068,1,1
10984,169435,רנקליסט-2 2018-19 רמה ב',2018-11-12,1204,חביב בן דוד,בית''ר באר שבע,993.1,2,,-5.0,824,זיו גוטמן,ללא מועדון,968.2,3,,5.0,824,1,0,-3.0,-5.0,0,1,24.899999999999977,-1,1
10985,166330,רנקליסט-1 2018-19 רמה ב',2018-10-31,1204,חביב בן דוד,בית''ר באר שבע,967.6,3,,7.0,1705,אלכסנדר סלצר,מכבי דימונה,875.3,0,,-7.0,1204,3,0,-1.3799999999999972,-1.0,1,0,92.30000000000007,1,1
10986,166734,אליפות באר שבע אוקטובר 2018,2018-10-20,1204,חביב בן דוד,בית''ר באר שבע,967.6,3,,2.8,188,גיא צבי,הפועל האקדמיה לטניס שולחן מטה יהודה,745.9,1,,-4.0,1204,0,0,11.9,0.0,1,0,221.70000000000005,1,1
10987,166733,אליפות באר שבע אוקטובר 2018,2018-10-20,1204,חביב בן דוד,בית''ר באר שבע,967.6,3,,3.5,1409,אולג אוישר,הפועל טנ''ש באר שבע,788.2,0,,-5.0,1204,1,0,11.2,0.0,1,0,179.39999999999998,1,1
10988,166731,אליפות באר שבע אוקטובר 2018,2018-10-20,1204,חביב בן דוד,בית''ר באר שבע,967.6,3,,4.9,2626,איליה ריטבין,בית''ר באר שבע,879.6,1,,-7.000000000000001,1204,3,2,9.8,-8.4,1,0,88.0,1,1
10989,166724,אליפות באר שבע אוקטובר 2018,2018-10-20,1204,חביב בן דוד,בית''ר באר שבע,967.6,3,,3.5,1878,זוריק מנשה,אס''א בן גוריון,783.2,0,,-5.0,1204,1,0,11.2,0.0,1,0,184.39999999999998,1,1
10990,159308,רנקליסט 6 - דרג ב' 2017-2018,2018-06-10,1204,חביב בן דוד,בית''ר באר שבע,964.6,3,,7.0,1705,אלכסנדר סלצר,מכבי דימונה,882.3,2,,-7.0,1204,2,0,-8.0,-5.0,1,0,82.30000000000007,1,1
10991,152681,אליפות ישראל לשנת 2018 ה-64 בטניס שולחן,2018-04-01,1204,חביב בן דוד,בית''ר באר שבע,974.6,0,,-12.0,1937,רן מנשה,אופק רעננה,946.1,3,,24.0,1937,0,0,3.0,94.0,0,1,28.5,-1,1
10992,152677,אליפות ישראל לשנת 2018 ה-64 בטניס שולחן,2018-04-01,1204,חביב בן דוד,בית''ר באר שבע,974.6,3,,12.0,289,אלכס רייצס,הפועל ירושלים,870.3,1,,-6.0,1204,0,0,-21.0,-13.0,1,0,104.30000000000007,1,1
10993,150212,ליגות גברים 2017-2018,2018-03-11,1204,חביב בן דוד,בית''ר באר שבע,959.9,3,0.0,6.0,1409,אולג אוישר,הפועל טנ''ש באר שבע,811.2,2,1.0,-6.0,1204,0,0,-12.0,-5.0,1,0,148.69999999999993,1,1
10994,150214,ליגות גברים 2017-2018,2018-03-11,1204,חביב בן דוד,בית''ר באר שבע,959.9,2,0.0,-14.0,3036,דוד גופר,הפועל טנ''ש באר שבע,614.6,3,1.0,14.0,3036,1,0,8.0,-5.0,0,1,345.29999999999995,-1,1
10995,155407,רנקליסט 4 - 2017-2018,2018-03-08,1204,חביב בן דוד,בית''ר באר שבע,959.9,3,,7.0,2626,איליה ריטבין,בית''ר באר שבע,894.6,2,,-7.0,1204,2,2,-5.0,-25.0,1,0,65.29999999999995,1,1
10996,149373,ליגות גברים 2017-2018,2018-03-04,1204,חביב בן דוד,בית''ר באר שבע,959.9,1,1.0,-3.0,620,דניאל קושקרוב,מכבי דימונה,1098.3,3,0.0,3.0,620,0,0,9.0,0.0,0,1,-138.39999999999998,-1,0
10997,149314,ליגות גברים 2017-2018,2018-03-04,1204,חביב בן דוד,בית''ר באר שבע,959.9,3,1.0,7.0,946,פבל פרנקל,מכבי דימונה,880.9,1,0.0,-7.0,1204,3,1,-1.0,15.0,1,0,79.0,1,1
10998,146674,אליפות מכבי 2018,2018-03-01,1204,חביב בן דוד,בית''ר באר שבע,959.9,3,,7.0,2626,איליה ריטבין,בית''ר באר שבע,894.6,2,,-7.0,1204,1,2,-5.0,-5.0,1,0,65.29999999999995,1,1
10999,144818,ליגות גברים 2017-2018,2018-02-04,1204,חביב בן דוד,בית''ר באר שבע,949.9,3,1.0,4.0,952,דניאל דרזנר,מכבי רחובות,714.5,0,0.0,-4.0,1204,1,0,14.0,-28.0,1,0,235.39999999999998,1,1
11000,140723,ליגות גברים 2017-2018,2018-01-21,1204,חביב בן דוד,בית''ר באר שבע,915.3,3,0.0,14.0,989,יפים גורביץ,אס''א בן גוריון,986.5,1,1.0,-14.0,1204,1,5,10.3,-13.0,1,0,-71.20000000000005,1,0
11001,142423,רנקליסט 3 - 2017-2018 - שלב ג',2018-01-20,1204,חביב בן דוד,בית''ר באר שבע,915.3,3,,6.3,2626,איליה ריטבין,בית''ר באר שבע,902.9,0,,-9.0,1204,0,2,4.0,-22.0,1,0,12.399999999999977,1,1
11002,139744,ליגות גברים 2017-2018,2018-01-14,1204,חביב בן דוד,בית''ר באר שבע,915.3,1,0.0,-7.0,1544,יפים גלייזר,הפועל ערד,858.0,3,1.0,7.0,1544,0,1,16.0,-14.0,0,1,57.299999999999955,-1,1
11003,139068,ליגות גברים 2017-2018,2018-01-07,1204,חביב בן דוד,בית''ר באר שבע,915.3,3,0.0,6.0,1328,רוסלן ברקוטוב,מכבי דימונה,795.0,0,1.0,-6.0,1204,0,0,17.0,0.0,1,0,120.29999999999995,1,1
11004,139033,ליגות גברים 2017-2018,2018-01-07,1204,חביב בן דוד,בית''ר באר שבע,915.3,3,0.0,7.0,946,פבל פרנקל,מכבי דימונה,828.9,2,1.0,-7.0,1204,2,1,16.0,19.0,1,0,86.39999999999998,1,1
11005,139035,ליגות גברים 2017-2018,2018-01-07,1204,חביב בן דוד,בית''ר באר שבע,915.3,3,0.0,9.0,991,דמיטרי אסקוטסקי,מכבי דימונה,892.6,0,1.0,-9.0,1204,2,3,14.0,17.0,1,0,22.699999999999932,1,1
11006,136864,ליגות גברים 2017-2018,2017-12-24,1204,חביב בן דוד,בית''ר באר שבע,887.6,3,0.0,1.0,3036,דוד גופר,הפועל טנ''ש באר שבע,336.6,0,1.0,-1.0,1204,0,0,17.0,68.0,1,0,551.0,1,1
11007,136866,ליגות גברים 2017-2018,2017-12-24,1204,חביב בן דוד,בית''ר באר שבע,887.6,3,0.0,6.0,1878,זוריק מנשה,הפועל טנ''ש באר שבע,786.2,1,1.0,-6.0,1204,0,0,12.0,4.0,1,0,101.39999999999998,1,1
11008,135694,"רנקליסט 2 - 2017-2018, שלב ב' מחוז דרום",2017-12-14,1204,חביב בן דוד,בית''ר באר שבע,887.6,0,,-3.0,934,רם שר,בית''ר באר שבע,1033.6,3,,3.0,934,0,0,14.0,10.2,0,1,-145.9999999999999,-1,0
11009,135693,"רנקליסט 2 - 2017-2018, שלב ב' מחוז דרום",2017-12-14,1204,חביב בן דוד,בית''ר באר שבע,887.6,3,,14.0,824,זיו גוטמן,הפועל טנ''ש באר שבע,963.1,0,,-14.0,1204,0,0,-3.0,0.0,1,0,-75.5,1,0
11010,131740,ליגות גברים 2017-2018,2017-11-26,1204,חביב בן דוד,בית''ר באר שבע,884.6,3,0.0,5.0,952,דניאל דרזנר,מכבי רחובות,726.5,0,1.0,-5.0,1204,0,0,-8.0,-6.0,1,0,158.10000000000002,1,1
11011,129892,ליגות גברים 2017-2018,2017-11-12,1204,חביב בן דוד,בית''ר באר שבע,884.6,1,1.0,-4.0,974,אלכס קורנברג,אס''א בן גוריון,981.4,3,0.0,4.0,974,1,2,-4.0,-13.0,0,1,-96.79999999999995,-1,0
11012,129895,ליגות גברים 2017-2018,2017-11-12,1204,חביב בן דוד,בית''ר באר שבע,884.6,1,1.0,-4.0,989,יפים גורביץ,אס''א בן גוריון,963.5,3,0.0,4.0,989,1,4,-4.0,-16.0,0,1,-78.89999999999998,-1,0
11013,127609,ליגות גברים 2017-2018,2017-10-29,1204,חביב בן דוד,בית''ר באר שבע,884.6,0,1.0,-7.0,1544,יפים גלייזר,הפועל ערד,830.0,3,0.0,7.0,1544,0,0,7.0,0.0,0,1,54.60000000000002,-1,1
11014,127612,ליגות גברים 2017-2018,2017-10-29,1204,חביב בן דוד,בית''ר באר שבע,884.6,3,1.0,7.0,1543,ולדיסלב שניידמן,הפועל ערד,810.9,2,0.0,-7.0,1204,0,0,-7.0,0.0,1,0,73.70000000000005,1,1
11015,286599,ליגת לאומית גברים 2021-2022,2021-12-28,6604,אדם נג'יר,מ. בני הרצליה,968.8,0,0.0,-8.4,2952,תומר נעמה,עירוני גבעתיים,917.3,3,1.0,10.08,2952,0,0,1.0799999999999983,23.4,0,1,51.5,-1,1
11016,276879,ליגת לאומית גברים 2021-2022,2021-11-09,6604,אדם נג'יר,מ. בני הרצליה,950.8,3,1.0,6.0,2830,עמית בן-עמי,אופק קריית אונו,753.8,1,0.0,-5.0,6604,0,0,4.640000000000001,-4.8,1,0,197.0,1,1
11017,273035,ליגת לאומית גברים 2021-2022,2021-10-19,6604,אדם נג'יר,מ. בני הרצליה,917.2,3,0.0,8.4,961,איתי אוניק,מ. בני הרצליה,825.6,1,1.0,-7.000000000000001,6604,1,0,17.52,-15.68,1,0,91.60000000000002,1,1
11018,273037,ליגת לאומית גברים 2021-2022,2021-10-19,6604,אדם נג'יר,מ. בני הרצליה,917.2,3,0.0,6.0,2326,ניר סקיטל,מ. בני הרצליה,719.1,1,1.0,-5.0,6604,1,0,19.92,5.76,1,0,198.10000000000002,1,1
